Unnamed: 0,Unsaturated_SMILES,Saturated_SMILES,nH2,pH2
24170,N#CC1C2CC1(O2)C#N,NCC1C2CC1(O2)CN,4,6.294236765381811
24171,N#CC1N2CC1(C2)C#N,NCC1N2CC1(C2)CN,4,6.342962915391757
24199,C#CC1C2CC1C2C#N,CCC1C2CC1C2CN,4,6.443870917590311
24200,C#CC1C2CN1C2C#C,CCC1C2CN1C2CC,4,6.443870917590311
24201,C#CC1C2CN1C2C#N,CCC1C2CN1C2CN,4,6.393018755967455
24202,C#CC1C2NC1C2C#N,CCC1C2NC1C2CN,4,6.393018755967455
24203,C#CC1C2OC1C2C#N,CCC1C2OC1C2CN,4,6.343523521788828
24204,N#CC1C2CC1C2C#N,NCC1C2CC1C2CN,4,6.393018755967455
24205,N#CC1C2CN1C2C#N,NCC1C2CN1C2CN,4,6.342962915391757
24206,N#CC1C2NC1C2C#N,NCC1C2NC1C2CN,4,6.342962915391757
24207,N#CC1C2OC1C2C#N,NCC1C2OC1C2CN,4,6.294236765381811
24240,C#CC1C(C#N)C2CN12,CCC1C(CN)C2CN12,4,6.393018755967455
24241,C#CC1C2CC2C1C#N,CCC1C2CC2C1CN,4,6.443870917590311
24242,C#CC1C2CN2C1C#C,CCC1C2CN2C1CC,4,6.443870917590311
24243,C#CC1C2CN2C1C#N,CCC1C2CN2C1CN,4,6.393018755967455
24244,C#CC1C2NC2C1C#C,CCC1C2NC2C1CC,4,6.443870917590311
24245,C#CC1C2NC2C1C#N,CCC1C2NC2C1CN,4,6.393018755967455
24246,C#CC1C2OC2C1C#N,CCC1C2OC2C1CN,4,6.343523521788828
24247,N#CC1C2CC2C1C#N,NCC1C2CC2C1CN,4,6.393018755967455
24248,N#CC1C2CN2C1C#N,NCC1C2CN2C1CN,4,6.342962915391757
24249,N#CC1C2NC2C1C#N,NCC1C2NC2C1CN,4,6.342962915391757
24250,N#CC1C2OC2C1C#N,NCC1C2OC2C1CN,4,6.294236765381811
24317,C#CC12CCC1C2C#N,CCC12CCC1C2CN,4,6.443870917590311
24318,C#CC12CCN1C2C#N,CCC12CCN1C2CN,4,6.393018755967455
24319,C#CC12CNC1C2C#N,CCC12CNC1C2CN,4,6.393018755967455
24320,C#CC12COC1C2C#N,CCC12COC1C2CN,4,6.343523521788828
24321,C#CC12NCC1C2C#N,CCC12NCC1C2CN,4,6.393018755967455
24322,C#CC12OCC1C2C#N,CCC12OCC1C2CN,4,6.343523521788828
24323,C#CC1C2CCC12C#N,CCC1C2CCC12CN,4,6.443870917590311
24324,C#CC1C2CNC12C#N,CCC1C2CNC12CN,4,6.393018755967455
24325,C#CC1C2COC12C#N,CCC1C2COC12CN,4,6.343523521788828
24326,C#CC1C2NCC12C#N,CCC1C2NCC12CN,4,6.393018755967455
24327,C#CC1C2OCC12C#N,CCC1C2OCC12CN,4,6.343523521788828
24328,C#CC1N2CCC12C#C,CCC1N2CCC12CC,4,6.443870917590311
24329,C#CC1N2CCC12C#N,CCC1N2CCC12CN,4,6.393018755967455
24330,N#CC1C2CCC12C#N,NCC1C2CCC12CN,4,6.393018755967455
24331,N#CC1C2CNC12C#N,NCC1C2CNC12CN,4,6.342962915391757
24332,N#CC1C2COC12C#N,NCC1C2COC12CN,4,6.294236765381811
24333,N#CC1C2NCC12C#N,NCC1C2NCC12CN,4,6.342962915391757
24334,N#CC1C2OCC12C#N,NCC1C2OCC12CN,4,6.294236765381811
24335,N#CC1N2CCC12C#N,NCC1N2CCC12CN,4,6.342962915391757
24389,N#CC1C=CC=CC=C1,NCC1CCCCCC1,5,7.927135059316537
24407,C#CC1C=CCOC=N1,CCC1CCCOCN1,4,6.244493296518533
24408,N#CC1C=CCCC=C1,NCC1CCCCCC1,4,6.341708047453229
24409,N#CC1C=CCNC=N1,NCC1CCCNCN1,4,6.243950056260707
24410,N#CC1C=CCOC=N1,NCC1CCCOCN1,4,6.196727588844903
24421,C#CC1CC(C=C1)C#C,CCC1CC(CC1)CC,5,7.989680007689372
24422,C#CC1CC(C=C1)C#N,CCC1CC(CC1)CN,5,7.927135059316537
24423,C#CC1NC(C=C1)C#N,CCC1NC(CC1)CN,5,7.865561735702897
24424,C#CC1OC(C=C1)C#C,CCC1OC(CC1)CC,5,7.866251376387341
24425,C#CC1OC(C=C1)C#N,CCC1OC(CC1)CN,5,7.805616620648166
24426,N#CC1CC(C=C1)C#N,NCC1CC(CC1)CN,5,7.865561735702897
24427,N#CC1NC(C=C1)C#N,NCC1NC(CC1)CN,5,7.804937570325884
24428,N#CC1OC(C=C1)C#N,NCC1OC(CC1)CN,5,7.745909486056128
24429,C#CC1(CC1C#N)C#C,CCC1(CC1CN)CC,6,9.512562071179843
24430,C#CC1(CC1C#N)C#N,CCC1(CC1CN)CN,6,9.438674082843477
24431,C#CC1(NC1C#N)C#C,CCC1(NC1CN)CC,6,9.438674082843477
24432,C#CC1(NC1C#N)C#N,CCC1(NC1CN)CN,6,9.36592508439106
24433,C#CC1(OC1C#N)C#C,CCC1(OC1CN)CC,6,9.3667399447778
24434,C#CC1(OC1C#N)C#N,CCC1(OC1CN)CN,6,9.295091383267351
24435,C#CC1CC1(C#C)C#N,CCC1CC1(CC)CN,6,9.512562071179843
24436,C#CC1CC1(C#N)C#N,CCC1CC1(CN)CN,6,9.438674082843477
24437,C#CC1NC1(C#C)C#C,CCC1NC1(CC)CC,6,9.512562071179843
24438,C#CC1NC1(C#C)C#N,CCC1NC1(CC)CN,6,9.438674082843477
24439,C#CC1NC1(C#N)C#N,CCC1NC1(CN)CN,6,9.36592508439106
24440,C#CC1OC1(C#C)C#N,CCC1OC1(CC)CN,6,9.3667399447778
24441,C#CC1OC1(C#N)C#N,CCC1OC1(CN)CN,6,9.295091383267351
24442,N#CC1CC1(C#N)C#N,NCC1CC1(CN)CN,6,9.36592508439106
24443,N#CC1NC1(C#N)C#N,NCC1NC1(CN)CN,6,9.294288940814427
24444,N#CC1OC1(C#N)C#N,NCC1OC1(CN)CN,6,9.224530616853093
24525,C#CC12CC(C#N)C1N2,CCC12CC(CN)C1N2,4,6.393018755967455
24526,C#CC12CC(C#N)C1O2,CCC12CC(CN)C1O2,4,6.343523521788828
24527,C#CC12CC1C(C2)C#N,CCC12CC1C(C2)CN,4,6.443870917590311
24528,C#CC12CC1C(N2)C#N,CCC12CC1C(N2)CN,4,6.393018755967455
24529,C#CC12CC1C(O2)C#N,CCC12CC1C(O2)CN,4,6.343523521788828
24530,C#CC12CN1C(C2)C#N,CCC12CN1C(C2)CN,4,6.393018755967455
24531,C#CC1CC2(CC12)C#C,CCC1CC2(CC12)CC,4,6.495538555219118
24532,C#CC1CC2(CC12)C#N,CCC1CC2(CC12)CN,4,6.443870917590311
24533,C#CC1CC2(CN12)C#C,CCC1CC2(CN12)CC,4,6.443870917590311
24534,C#CC1CC2(CN12)C#N,CCC1CC2(CN12)CN,4,6.393018755967455
24535,C#CC1CC2(NC12)C#C,CCC1CC2(NC12)CC,4,6.443870917590311
24536,C#CC1CC2(NC12)C#N,CCC1CC2(NC12)CN,4,6.393018755967455
24537,C#CC1CC2(OC12)C#C,CCC1CC2(OC12)CC,4,6.393588245786821
24538,C#CC1CC2(OC12)C#N,CCC1CC2(OC12)CN,4,6.343523521788828
24539,C#CC1NC2(CC12)C#N,CCC1NC2(CC12)CN,4,6.393018755967455
24540,C#CC1OC2(CC12)C#C,CCC1OC2(CC12)CC,4,6.393588245786821
24541,C#CC1OC2(CC12)C#N,CCC1OC2(CC12)CN,4,6.343523521788828
24542,N#CC1CC2(CC12)C#N,NCC1CC2(CC12)CN,4,6.393018755967455
24543,N#CC1CC2(CN12)C#N,NCC1CC2(CN12)CN,4,6.342962915391757
24544,N#CC1CC2(NC12)C#N,NCC1CC2(NC12)CN,4,6.342962915391757
24545,N#CC1CC2(OC12)C#N,NCC1CC2(OC12)CN,4,6.294236765381811
24546,N#CC1NC2(CC12)C#N,NCC1NC2(CC12)CN,4,6.342962915391757
24547,N#CC1OC2(CC12)C#N,NCC1OC2(CC12)CN,4,6.294236765381811
24635,C#CC12CC1CC2C#N,CCC12CC1CC2CN,4,6.443870917590311
24636,C#CC12CC1NC2C#N,CCC12CC1NC2CN,4,6.393018755967455
24637,C#CC12CC1OC2C#N,CCC12CC1OC2CN,4,6.343523521788828
24638,C#CC12CN1CC2C#N,CCC12CN1CC2CN,4,6.393018755967455
24639,C#CC12NC1CC2C#N,CCC12NC1CC2CN,4,6.393018755967455
24640,C#CC12OC1CC2C#N,CCC12OC1CC2CN,4,6.343523521788828
24641,C#CC1CC2CC12C#N,CCC1CC2CC12CN,4,6.443870917590311
24642,C#CC1CC2NC12C#C,CCC1CC2NC12CC,4,6.443870917590311
24643,C#CC1CC2NC12C#N,CCC1CC2NC12CN,4,6.393018755967455
24644,C#CC1CC2OC12C#N,CCC1CC2OC12CN,4,6.343523521788828
24645,C#CC1CN2CC12C#C,CCC1CN2CC12CC,4,6.443870917590311
24646,C#CC1CN2CC12C#N,CCC1CN2CC12CN,4,6.393018755967455
24647,C#CC1NC2CC12C#N,CCC1NC2CC12CN,4,6.393018755967455
24648,C#CC1OC2CC12C#N,CCC1OC2CC12CN,4,6.343523521788828
24649,N#CC1CC2CC12C#N,NCC1CC2CC12CN,4,6.393018755967455
24650,N#CC1CC2NC12C#N,NCC1CC2NC12CN,4,6.342962915391757
24651,N#CC1CC2OC12C#N,NCC1CC2OC12CN,4,6.294236765381811
24652,N#CC1CN2CC12C#N,NCC1CN2CC12CN,4,6.342962915391757
24653,N#CC1NC2CC12C#N,NCC1NC2CC12CN,4,6.342962915391757
24654,N#CC1OC2CC12C#N,NCC1OC2CC12CN,4,6.294236765381811
24749,C#CC1=CCC(C1)C#N,CCC1CCC(C1)CN,5,7.927135059316537
24750,C#CC1=NCC(N1)C#N,CCC1NCC(N1)CN,5,7.804937570325884
24751,C#CC1=NCC(O1)C#N,CCC1NCC(O1)CN,5,7.745909486056128
24752,C#CC1CC=C(C1)C#C,CCC1CCC(C1)CC,5,7.989680007689372
24753,C#CC1CC=C(C1)C#N,CCC1CCC(C1)CN,5,7.927135059316537
24754,C#CC1CN=C(N1)C#C,CCC1CNC(N1)CC,5,7.865561735702897
24755,C#CC1CN=C(N1)C#N,CCC1CNC(N1)CN,5,7.804937570325884
24756,C#CC1CN=C(O1)C#C,CCC1CNC(O1)CC,5,7.805616620648166
24757,C#CC1CN=C(O1)C#N,CCC1CNC(O1)CN,5,7.745909486056128
24758,N#CC1CC=C(C1)C#N,NCC1CCC(C1)CN,5,7.865561735702897
24759,N#CC1CN=C(N1)C#N,NCC1CNC(N1)CN,5,7.745240784012024
24760,N#CC1CN=C(O1)C#N,NCC1CNC(O1)CN,5,7.687108847377577
24776,C#CC1C=CCC1C#N,CCC1CCCC1CN,5,7.927135059316537
24777,C#CC1CC=CC1C#N,CCC1CCCC1CN,5,7.927135059316537
24778,C#CC1N=CNC1C#N,CCC1NCNC1CN,5,7.804937570325884
24779,C#CC1N=COC1C#N,CCC1NCOC1CN,5,7.745909486056128
24780,C#CC1NC=NC1C#C,CCC1NCNC1CC,5,7.865561735702897
24781,C#CC1NC=NC1C#N,CCC1NCNC1CN,5,7.804937570325884
24782,C#CC1OC=NC1C#C,CCC1OCNC1CC,5,7.805616620648166
24783,N#CC1CC=CC1C#N,NCC1CCCC1CN,5,7.865561735702897
24784,N#CC1NC=NC1C#N,NCC1NCNC1CN,5,7.745240784012024
24793,N#CC1CC=CC=CC1,NCC1CCCCCC1,4,6.341708047453229
24794,C#CC1CN=CNC=N1,CCC1CNCNCN1,4,6.243950056260707
24795,C#CC1OC=NCC=C1,CCC1OCNCCC1,4,6.244493296518533
24796,N#CC1CC=CCC=C1,NCC1CCCCCC1,4,6.341708047453229
24797,N#CC1CN=CNC=N1,NCC1CNCNCN1,4,6.196192627209618
24798,N#CC1OC=NCC=C1,NCC1OCNCCC1,4,6.196727588844903
24799,C#CC1=CC(CC1)C#N,CCC1CC(CC1)CN,5,7.927135059316537
24800,C#CC1=CC(NC1)C#N,CCC1CC(NC1)CN,5,7.865561735702897
24801,C#CC1=CC(OC1)C#N,CCC1CC(OC1)CN,5,7.805616620648166
24802,C#CC1=NC(CN1)C#N,CCC1NC(CN1)CN,5,7.804937570325884
24803,C#CC1CCC(=C1)C#C,CCC1CCC(C1)CC,5,7.989680007689372
24804,C#CC1CCC(=C1)C#N,CCC1CCC(C1)CN,5,7.927135059316537
24805,C#CC1CNC(=N1)C#C,CCC1CNC(N1)CC,5,7.865561735702897
24806,C#CC1CNC(=N1)C#N,CCC1CNC(N1)CN,5,7.804937570325884
24807,C#CC1COC(=N1)C#C,CCC1COC(N1)CC,5,7.805616620648166
24808,C#CC1COC(=N1)C#N,CCC1COC(N1)CN,5,7.745909486056128
24809,C#CC1NCC(=C1)C#N,CCC1NCC(C1)CN,5,7.865561735702897
24810,C#CC1OCC(=C1)C#C,CCC1OCC(C1)CC,5,7.866251376387341
24811,C#CC1OCC(=C1)C#N,CCC1OCC(C1)CN,5,7.805616620648166
24812,N#CC1CCC(=C1)C#N,NCC1CCC(C1)CN,5,7.865561735702897
24813,N#CC1CNC(=N1)C#N,NCC1CNC(N1)CN,5,7.745240784012024
24814,N#CC1NCC(=C1)C#N,NCC1NCC(C1)CN,5,7.804937570325884
24815,N#CC1OCC(=C1)C#N,NCC1OCC(C1)CN,5,7.745909486056128
24816,C#CC1CC(CO1)C#N,CCC1CC(CO1)CN,4,6.244493296518533
24817,C#CC1CCC(C1)C#C,CCC1CCC(C1)CC,4,6.391744006151498
24818,C#CC1CCC(C1)C#N,CCC1CCC(C1)CN,4,6.341708047453229
24819,C#CC1CCC(N1)C#N,CCC1CCC(N1)CN,4,6.292449388562319
24820,C#CC1CCC(O1)C#C,CCC1CCC(O1)CC,4,6.293001101109873
24821,C#CC1CCC(O1)C#N,CCC1CCC(O1)CN,4,6.244493296518533
24822,C#CC1CNC(C1)C#N,CCC1CNC(C1)CN,4,6.292449388562319
24823,C#CC1COC(C1)C#C,CCC1COC(C1)CC,4,6.293001101109873
24824,C#CC1COC(C1)C#N,CCC1COC(C1)CN,4,6.244493296518533
24825,C#CC1COC(O1)C#C,CCC1COC(O1)CC,4,6.197262642862292
24826,C#CC1COC(O1)C#N,CCC1COC(O1)CN,4,6.15021403901813
24827,C#CC1OCC(O1)C#N,CCC1OCC(O1)CN,4,6.15021403901813
24828,N#CC1CCC(C1)C#N,NCC1CCC(C1)CN,4,6.292449388562319
24829,N#CC1CCC(N1)C#N,NCC1CCC(N1)CN,4,6.243950056260707
24830,N#CC1CCC(O1)C#N,NCC1CCC(O1)CN,4,6.196727588844903
24831,N#CC1CNC(C1)C#N,NCC1CNC(C1)CN,4,6.243950056260707
24832,N#CC1COC(C1)C#N,NCC1COC(C1)CN,4,6.196727588844903
24833,N#CC1COC(O1)C#N,NCC1COC(O1)CN,4,6.103874423254872
24932,C#CC1=CCCC1C#N,CCC1CCCC1CN,5,7.927135059316537
24933,C#CC1=CCNC1C#N,CCC1CCNC1CN,5,7.865561735702897
24934,C#CC1=CCOC1C#N,CCC1CCOC1CN,5,7.805616620648166
24935,C#CC1CCC=C1C#N,CCC1CCCC1CN,5,7.927135059316537
24936,C#CC1NCC=C1C#N,CCC1NCCC1CN,5,7.865561735702897
24937,C#CC1OCC=C1C#C,CCC1OCCC1CC,5,7.866251376387341
24938,C#CC1OCC=C1C#N,CCC1OCCC1CN,5,7.805616620648166
24939,N#CC1CCC=C1C#N,NCC1CCCC1CN,5,7.865561735702897
24940,N#CC1NCC=C1C#N,NCC1NCCC1CN,5,7.804937570325884
24941,N#CC1OCC=C1C#N,NCC1OCCC1CN,5,7.745909486056128
24942,C#CC1OCC=CC=C1,CCC1OCCCCC1,4,6.293001101109873
24943,N#CC1CCC=CC=C1,NCC1CCCCCC1,4,6.341708047453229
24944,N#CC1NCC=CC=C1,NCC1NCCCCC1,4,6.292449388562319
24945,N#CC1OCC=CC=C1,NCC1OCCCCC1,4,6.244493296518533
24966,C#CC1CCCC1C#N,CCC1CCCC1CN,4,6.341708047453229
24967,C#CC1CCNC1C#N,CCC1CCNC1CN,4,6.292449388562319
24968,C#CC1CCOC1C#N,CCC1CCOC1CN,4,6.244493296518533
24969,C#CC1COCC1C#C,CCC1COCC1CC,4,6.293001101109873
24970,C#CC1COCC1C#N,CCC1COCC1CN,4,6.244493296518533
24971,C#CC1OCCC1C#N,CCC1OCCC1CN,4,6.244493296518533
24972,C#CC1OCOC1C#N,CCC1OCOC1CN,4,6.15021403901813
24973,N#CC1CCCC1C#N,NCC1CCCC1CN,4,6.292449388562319
24974,N#CC1CCNC1C#N,NCC1CCNC1CN,4,6.243950056260707
24975,N#CC1CCOC1C#N,NCC1CCOC1CN,4,6.196727588844903
24976,N#CC1CNCC1C#N,NCC1CNCC1CN,4,6.243950056260707
24977,N#CC1COCC1C#N,NCC1COCC1CN,4,6.196727588844903
24978,N#CC1OCOC1C#N,NCC1OCOC1CN,4,6.103874423254872
25044,C#CC#CC#CCC#N,CCCCCCCCN,8,12.48546811091838
25045,C#CCC#CC#CC#N,CCCCCCCCN,8,12.48546811091838
25046,N#CCC#CC#CC#N,NCCCCCCCN,8,12.3899903097524
25047,N#CCC#CC1CCC1,NCCCCC1CCC1,4,6.341708047453229
25048,N#CCC#CC1CCO1,NCCCCC1CCO1,4,6.244493296518533
25049,C#CCC#CCC1CN1,CCCCCCC1CN1,4,6.341708047453229
25050,N#CCC#CCC1CC1,NCCCCCC1CC1,4,6.341708047453229
25051,N#CCC#CCC1CN1,NCCCCCC1CN1,4,6.292449388562319
25052,N#CCC#CCC1CO1,NCCCCCC1CO1,4,6.244493296518533
25053,N#CCC#CCN1CC1,NCCCCCN1CC1,4,6.292449388562319
25054,C#CC(CC#N)C1CC1,CCC(CCN)C1CC1,4,6.341708047453229
25055,C#CC(CC#N)C1CN1,CCC(CCN)C1CN1,4,6.292449388562319
25056,C#CC(CC#N)C1CO1,CCC(CCN)C1CO1,4,6.244493296518533
25057,C#CC(CC#N)N1CC1,CCC(CCN)N1CC1,4,6.292449388562319
25058,C#CCC(C#C)N1CC1,CCCC(CC)N1CC1,4,6.341708047453229
25059,C#CCC(C#N)C1CC1,CCCC(CN)C1CC1,4,6.341708047453229
25060,C#CCC(C#N)C1CN1,CCCC(CN)C1CN1,4,6.292449388562319
25061,C#CCC(C#N)C1CO1,CCCC(CN)C1CO1,4,6.244493296518533
25062,C#CCC(C#N)N1CC1,CCCC(CN)N1CC1,4,6.292449388562319
25063,N#CCC(C#N)C1CC1,NCCC(CN)C1CC1,4,6.292449388562319
25064,N#CCC(C#N)C1CN1,NCCC(CN)C1CN1,4,6.243950056260707
25065,N#CCC(C#N)C1CO1,NCCC(CN)C1CO1,4,6.196727588844903
25066,N#CCC(C#N)N1CC1,NCCC(CN)N1CC1,4,6.243950056260707
25067,C#CC(CC#N)CC#N,CCC(CCN)CCN,6,9.2924927323143
25068,C#CCC(CC#C)C#C,CCCC(CCC)CC,6,9.436821638859
25069,C#CCC(CC#C)C#N,CCCC(CCC)CN,6,9.364101083188784
25070,C#CCC(CC#N)C#C,CCCC(CCN)CC,6,9.364101083188784
25071,C#CCC(CC#N)C#N,CCCC(CCN)CN,6,9.2924927323143
25072,N#CCC(CC#N)C#N,NCCC(CCN)CN,6,9.22197126440305
25073,C#CCC1(CC#C)CN1,CCCC1(CCC)CN1,4,6.341708047453229
25074,C#CCC1(CC#N)CC1,CCCC1(CCN)CC1,4,6.341708047453229
25075,C#CCC1(CC#N)CN1,CCCC1(CCN)CN1,4,6.292449388562319
25076,C#CCC1(CC#N)CO1,CCCC1(CCN)CO1,4,6.244493296518533
25077,N#CCC1(CC#N)CC1,NCCC1(CCN)CC1,4,6.292449388562319
25078,N#CCC1(CC#N)CN1,NCCC1(CCN)CN1,4,6.243950056260707
25079,N#CCC1(CC#N)CO1,NCCC1(CCN)CO1,4,6.196727588844903
25091,C#CC1(CC#N)CCC1,CCC1(CCN)CCC1,4,6.341708047453229
25092,C#CC1(CC#N)CCN1,CCC1(CCN)CCN1,4,6.292449388562319
25093,C#CC1(CC#N)CCO1,CCC1(CCN)CCO1,4,6.244493296518533
25094,C#CC1(CC#N)COC1,CCC1(CCN)COC1,4,6.244493296518533
25095,C#CCC1(CCC1)C#C,CCCC1(CCC1)CC,4,6.391744006151498
25096,C#CCC1(CCC1)C#N,CCCC1(CCC1)CN,4,6.341708047453229
25097,C#CCC1(CCN1)C#N,CCCC1(CCN1)CN,4,6.292449388562319
25098,C#CCC1(CCO1)C#C,CCCC1(CCO1)CC,4,6.293001101109873
25099,C#CCC1(CCO1)C#N,CCCC1(CCO1)CN,4,6.244493296518533
25100,C#CCC1(COC1)C#C,CCCC1(COC1)CC,4,6.293001101109873
25101,C#CCC1(COC1)C#N,CCCC1(COC1)CN,4,6.244493296518533
25102,N#CCC1(CCC1)C#N,NCCC1(CCC1)CN,4,6.292449388562319
25103,N#CCC1(CCN1)C#N,NCCC1(CCN1)CN,4,6.243950056260707
25104,N#CCC1(CCO1)C#N,NCCC1(CCO1)CN,4,6.196727588844903
25105,N#CCC1(CNC1)C#N,NCCC1(CNC1)CN,4,6.243950056260707
25106,N#CCC1(COC1)C#N,NCCC1(COC1)CN,4,6.196727588844903
25266,C#CC1CC(CC#N)C1,CCC1CC(CCN)C1,4,6.341708047453229
25267,C#CC1CC(CC#N)N1,CCC1CC(CCN)N1,4,6.292449388562319
25268,C#CC1CC(CC#N)O1,CCC1CC(CCN)O1,4,6.244493296518533
25269,C#CC1CN(CC#N)C1,CCC1CN(CCN)C1,4,6.292449388562319
25270,C#CCC1CC(C1)C#C,CCCC1CC(C1)CC,4,6.391744006151498
25271,C#CCC1CC(C1)C#N,CCCC1CC(C1)CN,4,6.341708047453229
25272,C#CCC1CC(N1)C#N,CCCC1CC(N1)CN,4,6.292449388562319
25273,C#CCC1CC(O1)C#C,CCCC1CC(O1)CC,4,6.293001101109873
25274,C#CCC1CC(O1)C#N,CCCC1CC(O1)CN,4,6.244493296518533
25275,C#CCN1CC(C1)C#C,CCCN1CC(C1)CC,4,6.341708047453229
25276,C#CCN1CC(C1)C#N,CCCN1CC(C1)CN,4,6.292449388562319
25277,N#CCC1CC(C1)C#N,NCCC1CC(C1)CN,4,6.292449388562319
25278,N#CCC1CC(N1)C#N,NCCC1CC(N1)CN,4,6.243950056260707
25279,N#CCC1CC(O1)C#N,NCCC1CC(O1)CN,4,6.196727588844903
25280,N#CCN1CC(C1)C#N,NCCN1CC(C1)CN,4,6.243950056260707
25306,C#CCC1CC1CC#N,CCCC1CC1CCN,4,6.341708047453229
25307,C#CCC1CN1CC#C,CCCC1CN1CCC,4,6.341708047453229
25308,C#CCC1CN1CC#N,CCCC1CN1CCN,4,6.292449388562319
25309,C#CCC1NC1CC#C,CCCC1NC1CCC,4,6.341708047453229
25310,C#CCC1NC1CC#N,CCCC1NC1CCN,4,6.292449388562319
25311,C#CCC1OC1CC#N,CCCC1OC1CCN,4,6.244493296518533
25312,C#CCN1CC1CC#N,CCCN1CC1CCN,4,6.292449388562319
25313,N#CCC1CC1CC#N,NCCC1CC1CCN,4,6.292449388562319
25314,N#CCC1CN1CC#N,NCCC1CN1CCN,4,6.243950056260707
25315,N#CCC1NC1CC#N,NCCC1NC1CCN,4,6.243950056260707
25316,N#CCC1OC1CC#N,NCCC1OC1CCN,4,6.196727588844903
25360,C#CC1CCC1CC#N,CCC1CCC1CCN,4,6.341708047453229
25361,C#CC1CCN1CC#N,CCC1CCN1CCN,4,6.292449388562319
25362,C#CC1CNC1CC#N,CCC1CNC1CCN,4,6.292449388562319
25363,C#CC1COC1CC#N,CCC1COC1CCN,4,6.244493296518533
25364,C#CC1OCC1CC#N,CCC1OCC1CCN,4,6.244493296518533
25365,C#CCC1CCC1C#N,CCCC1CCC1CN,4,6.341708047453229
25366,C#CCC1CNC1C#N,CCCC1CNC1CN,4,6.292449388562319
25367,C#CCC1COC1C#N,CCCC1COC1CN,4,6.244493296518533
25368,C#CCC1NCC1C#N,CCCC1NCC1CN,4,6.292449388562319
25369,C#CCC1OCC1C#N,CCCC1OCC1CN,4,6.244493296518533
25370,C#CCN1CCC1C#C,CCCN1CCC1CC,4,6.341708047453229
25371,C#CCN1CCC1C#N,CCCN1CCC1CN,4,6.292449388562319
25372,N#CCC1CCC1C#N,NCCC1CCC1CN,4,6.292449388562319
25373,N#CCC1CNC1C#N,NCCC1CNC1CN,4,6.243950056260707
25374,N#CCC1COC1C#N,NCCC1COC1CN,4,6.196727588844903
25375,N#CCC1NCC1C#N,NCCC1NCC1CN,4,6.243950056260707
25376,N#CCC1OCC1C#N,NCCC1OCC1CN,4,6.196727588844903
25377,N#CCN1CCC1C#N,NCCN1CCC1CN,4,6.243950056260707
25419,C#CCN=C1CN=CN1,CCCNC1CNCN1,4,6.243950056260707
25420,N#CCN=C1CN=CN1,NCCNC1CNCN1,4,6.196192627209618
25421,C#CCN=C1OCC=C1,CCCNC1OCCC1,4,6.244493296518533
25422,N#CCN=C1OCC=C1,NCCNC1OCCC1,4,6.196727588844903
25431,C#CCCC#CC1CN1,CCCCCCC1CN1,4,6.341708047453229
25432,N#CCCC#CC1CC1,NCCCCCC1CC1,4,6.341708047453229
25433,N#CCCC#CC1CN1,NCCCCCC1CN1,4,6.292449388562319
25434,N#CCCC#CC1CO1,NCCCCCC1CO1,4,6.244493296518533
25435,C#CCC#CCCC#N,CCCCCCCCN,6,9.364101083188784
25436,C#CCCC#CCC#N,CCCCCCCCN,6,9.364101083188784
25437,N#CCCC#CCC#N,NCCCCCCCN,6,9.2924927323143
25438,C#CC(CCC#N)C#C,CCC(CCCN)CC,6,9.364101083188784
25439,C#CC(CCC#N)C#N,CCC(CCCN)CN,6,9.2924927323143
25440,C#CC(NCC#N)C#C,CCC(NCCN)CC,6,9.2924927323143
25441,C#CC(NCC#N)C#N,CCC(NCCN)CN,6,9.22197126440305
25442,C#CC(OCC#N)C#C,CCC(OCCN)CC,6,9.222761267502031
25443,C#CC(OCC#N)C#N,CCC(OCCN)CN,6,9.1532902674449
25444,C#CCCC(C#C)C#N,CCCCC(CC)CN,6,9.364101083188784
25445,C#CCNC(C#C)C#C,CCCNC(CC)CC,6,9.364101083188784
25446,C#CCNC(C#C)C#N,CCCNC(CC)CN,6,9.2924927323143
25447,C#CCNC(C#N)C#N,CCCNC(CN)CN,6,9.22197126440305
25448,C#CCOC(C#C)C#N,CCCOC(CC)CN,6,9.222761267502031
25449,C#CCOC(C#N)C#N,CCCOC(CN)CN,6,9.1532902674449
25450,N#CCNC(C#N)C#N,NCCNC(CN)CN,6,9.152512120510544
25451,C#CC1(CC1)NCC#N,CCC1(CC1)NCCN,4,6.292449388562319
25452,C#CC1(CC1)OCC#N,CCC1(CC1)OCCN,4,6.244493296518533
25453,C#CC1(CCC#N)CC1,CCC1(CCCN)CC1,4,6.341708047453229
25454,C#CC1(CCC#N)CN1,CCC1(CCCN)CN1,4,6.292449388562319
25455,C#CC1(CCC#N)CO1,CCC1(CCCN)CO1,4,6.244493296518533
25456,C#CCCC1(CC1)C#C,CCCCC1(CC1)CC,4,6.391744006151498
25457,C#CCCC1(CC1)C#N,CCCCC1(CC1)CN,4,6.341708047453229
25458,C#CCCC1(CN1)C#C,CCCCC1(CN1)CC,4,6.341708047453229
25459,C#CCCC1(CN1)C#N,CCCCC1(CN1)CN,4,6.292449388562319
25460,C#CCCC1(CO1)C#C,CCCCC1(CO1)CC,4,6.293001101109873
25461,C#CCCC1(CO1)C#N,CCCCC1(CO1)CN,4,6.244493296518533
25462,C#CCNC1(CC1)C#N,CCCNC1(CC1)CN,4,6.292449388562319
